Wall time,Step,Value
1591166354.348397,81,9.999999974752427e-07
1591166373.562726,161,9.999999974752427e-07
1591166392.197094,241,9.999999974752427e-07
1591166410.936612,321,9.999999974752427e-07
1591166430.460247,401,9.999999974752427e-07
1591166448.798907,481,9.999999974752427e-07
1591166468.174194,561,9.999999974752427e-07
1591166486.826281,641,9.999999974752427e-07
1591166505.357876,721,9.999999974752427e-07
1591166524.663689,801,9.999999974752427e-07
1591166543.002792,881,9.999999974752427e-07
1591166561.375813,961,9.999999974752427e-07
1591166580.094627,1041,9.999999974752427e-07
1591166598.875508,1121,9.999999974752427e-07
1591166617.8046,1201,9.999999974752427e-07
1591166636.212757,1281,9.999999974752427e-07
1591166654.739773,1361,9.999999974752427e-07
1591166673.264145,1441,9.999999974752427e-07
1591166692.427182,1521,9.999999974752427e-07
1591166712.906369,1601,9.999999974752427e-07
1591166731.404812,1681,9.999999974752427e-07
1591166750.042945,1761,9.999999974752427e-07
1591166768.30323,1841,9.999999974752427e-07
1591166788.407403,1921,9.999999974752427e-07
1591166806.744234,2001,9.999999974752427e-07
1591166826.223418,2081,9.999999974752427e-07
1591166845.580912,2161,9.999999974752427e-07
1591166864.226999,2241,9.999999974752427e-07
1591166883.375378,2321,9.999999974752427e-07
1591166901.900647,2401,9.999999974752427e-07
1591166920.257239,2481,9.999999974752427e-07
1591166938.673601,2561,9.999999974752427e-07
1591166959.222887,2641,9.999999974752427e-07
1591166978.335399,2721,9.999999974752427e-07
1591166997.009427,2801,9.999999974752427e-07
1591167015.578449,2881,9.999999974752427e-07
1591167034.080563,2961,9.999999974752427e-07
1591167053.674116,3041,9.999999974752427e-07
1591167073.45841,3121,9.999999974752427e-07
1591167092.148507,3201,9.999999974752427e-07
1591167110.766047,3281,9.999999974752427e-07
1591167129.224523,3361,9.999999974752427e-07
1591167148.845765,3441,9.999999974752427e-07
1591167167.596216,3521,9.999999974752427e-07
1591167186.344968,3601,9.999999974752427e-07
1591167205.778659,3681,9.999999974752427e-07
1591167224.357891,3761,9.999999974752427e-07
1591167245.010097,3841,9.999999974752427e-07
1591167263.542961,3921,9.999999974752427e-07
1591167282.131093,4001,9.999999974752427e-07
1591167301.070275,4081,9.999999974752427e-07
1591167320.830882,4161,9.999999974752427e-07
1591167340.333378,4241,9.999999974752427e-07
1591167358.979449,4321,9.999999974752427e-07
1591167377.455593,4401,9.999999974752427e-07
1591167396.079644,4481,9.999999974752427e-07
1591167414.89802,4561,9.999999974752427e-07
1591167433.687571,4641,9.999999974752427e-07
1591167452.428039,4721,9.999999974752427e-07
1591167471.073032,4801,9.999999974752427e-07
1591167489.651485,4881,9.999999974752427e-07
1591167508.833268,4961,9.999999974752427e-07
1591167527.691253,5041,9.999999974752427e-07
1591167546.258428,5121,9.999999974752427e-07
1591167564.991571,5201,9.999999974752427e-07
1591167583.854053,5281,9.999999974752427e-07
1591167602.462613,5361,9.999999974752427e-07
1591167621.173129,5441,9.999999974752427e-07
1591167640.046974,5521,9.999999974752427e-07
1591167658.485989,5601,9.999999974752427e-07
1591167677.755935,5681,9.999999974752427e-07
1591167697.086485,5761,9.999999974752427e-07
1591167715.813129,5841,9.999999974752427e-07
1591167734.167539,5921,9.999999974752427e-07
1591167752.872436,6001,9.999999974752427e-07
1591167771.766907,6081,9.999999974752427e-07
1591167790.522615,6161,9.999999974752427e-07
1591167810.172854,6241,9.999999974752427e-07
1591167829.348922,6321,9.999999974752427e-07
1591167848.057424,6401,9.999999974752427e-07
1591167867.532503,6481,9.999999974752427e-07
1591167885.942621,6561,9.999999974752427e-07
1591167904.547401,6641,9.999999974752427e-07
1591167923.091163,6721,9.999999974752427e-07
