Wall time,Step,Value
1591166351.160736,81,93.28527069091797
1591166369.679462,161,93.26419830322266
1591166387.867254,241,93.20330047607422
1591166406.379446,321,93.24483489990234
1591166425.457882,401,93.20142364501953
1591166444.083775,481,93.23739624023438
1591166463.470652,561,93.24217224121094
1591166481.844252,641,93.22576141357422
1591166500.271784,721,93.19926452636719
1591166519.38338,801,93.23125457763672
1591166537.586487,881,93.23107147216797
1591166555.837638,961,93.24890899658203
1591166574.462713,1041,93.26787567138672
1591166593.256965,1121,93.24698638916016
1591166612.310693,1201,93.26078796386719
1591166630.562488,1281,93.18223571777344
1591166649.044863,1361,93.24388122558594
1591166667.598616,1441,93.21665954589844
1591166686.683643,1521,93.20140838623047
1591166705.811063,1601,93.2171859741211
1591166724.038409,1681,93.25157928466797
1591166742.44601,1761,93.27188110351562
1591166760.997361,1841,93.2774887084961
1591166780.139562,1921,93.25096893310547
1591166798.475006,2001,93.22793579101562
1591166820.742331,2081,93.22225952148438
1591166839.750912,2161,93.19482421875
1591166858.069984,2241,93.22264099121094
1591166877.085274,2321,93.20476531982422
1591166895.468796,2401,93.25263214111328
1591166913.630201,2481,93.24674224853516
1591166932.090031,2561,93.27099609375
1591166951.2639,2641,93.24356079101562
1591166969.626548,2721,93.22943878173828
1591166987.991158,2801,93.27254486083984
1591167006.085832,2881,93.24699401855469
1591167024.483956,2961,93.25294494628906
1591167043.197502,3041,93.2196273803711
1591167063.074596,3121,93.22447204589844
1591167082.371886,3201,93.21896362304688
1591167100.644776,3281,93.22443389892578
1591167119.138362,3361,93.22230529785156
1591167137.959262,3441,93.24845123291016
1591167156.37568,3521,93.26835632324219
1591167174.486358,3601,93.24459838867188
1591167193.4093,3681,93.24563598632812
1591167212.086382,3761,93.24827575683594
1591167230.894123,3841,93.20475006103516
1591167249.288469,3921,93.26024627685547
1591167267.542243,4001,93.23603057861328
1591167285.834404,4081,93.24794006347656
1591167306.703556,4161,93.27611541748047
1591167325.584342,4241,93.255126953125
1591167344.115466,4321,93.22940826416016
1591167362.338134,4401,93.23640441894531
1591167380.563568,4481,93.185791015625
1591167399.186279,4561,93.22834777832031
1591167418.108104,4641,93.23236083984375
1591167436.984282,4721,93.24169921875
1591167455.496664,4801,93.24373626708984
1591167473.636517,4881,93.22814178466797
1591167492.643036,4961,93.24739074707031
1591167511.229502,5041,93.21891021728516
1591167529.177463,5121,93.23107147216797
1591167547.630688,5201,93.21147155761719
1591167565.973666,5281,93.23870849609375
1591167585.552929,5361,93.2582015991211
1591167603.812715,5441,93.242431640625
1591167622.154849,5521,93.26016235351562
1591167640.897676,5601,93.28604888916016
1591167659.693143,5681,93.24034118652344
1591167678.390343,5761,93.26242065429688
1591167696.859681,5841,93.25161743164062
1591167715.065191,5921,93.24183654785156
1591167733.053769,6001,93.2162857055664
1591167751.753571,6081,93.2605972290039
1591167770.313496,6161,93.25157928466797
1591167789.413939,6241,93.22762298583984
1591167807.528534,6321,93.26838684082031
1591167826.949002,6401,93.26679229736328
1591167845.341562,6481,93.21359252929688
1591167863.603968,6561,93.23654174804688
1591167881.785876,6641,93.25120544433594
1591167899.753537,6721,93.26681518554688
1591167918.996731,6801,93.23387145996094
1591167937.376909,6881,93.26160430908203
1591167956.028484,6961,93.26940155029297
1591167973.912988,7041,93.22126007080078
1591167991.880905,7121,93.2458724975586
1591168010.602019,7201,93.23355865478516
1591168029.401778,7281,93.22550201416016
1591168047.830169,7361,93.23571014404297
1591168066.148965,7441,93.23853302001953
1591168084.165922,7521,93.22120666503906
1591168103.081856,7601,93.23966217041016
1591168121.097461,7681,93.2605972290039
1591168139.534147,7761,93.23387145996094
1591168157.831828,7841,93.2557601928711
1591168176.487828,7921,93.20160675048828
1591168194.817931,8001,93.24497985839844
1591168212.782236,8081,93.22685241699219
1591168231.051787,8161,93.24281311035156
1591168248.852727,8241,93.27605438232422
1591168267.568116,8321,93.2400894165039
1591168285.852024,8401,93.21723937988281
1591168303.974283,8481,93.25971984863281
1591168321.838885,8561,93.23522186279297
1591168339.836588,8641,93.23387145996094
1591168358.482038,8721,93.2488021850586
1591168376.758911,8801,93.2644271850586
1591168395.242363,8881,93.21271514892578
1591168413.696468,8961,93.23125457763672
1591168431.735907,9041,93.25137329101562
1591168450.637986,9121,93.25640869140625
1591168468.411308,9201,93.26822662353516
1591168486.902003,9281,93.23451232910156
1591168504.984324,9361,93.19775390625
1591168523.584247,9441,93.26038360595703
1591168541.71094,9521,93.22581481933594
1591168559.880248,9601,93.27195739746094
1591168577.789933,9681,93.25640106201172
1591168595.523841,9761,93.21485900878906
1591168614.232644,9841,93.23058319091797
1591168632.717286,9921,93.26454162597656
1591168694.153635,10001,93.25288391113281
1591168713.586102,10081,81.3754653930664
1591168732.145905,10161,15.47266674041748
1591168750.91886,10241,9.602380752563477
1591168769.423437,10321,8.926733016967773
1591168788.232254,10401,8.729400634765625
1591168806.965877,10481,8.593130111694336
1591168825.927363,10561,8.22459888458252
1591168844.878691,10641,7.65045166015625
1591168863.20793,10721,7.629268646240234
1591168881.853374,10801,6.965662479400635
1591168900.58074,10881,6.62669038772583
1591168919.743358,10961,5.897193431854248
1591168938.993313,11041,5.540066719055176
1591168957.793503,11121,5.147531032562256
1591168976.149868,11201,4.427645683288574
1591168994.581969,11281,3.3839447498321533
1591169013.572336,11361,3.016777753829956
1591169032.6377,11441,2.3277742862701416
1591169051.189275,11521,2.649691104888916
1591169070.150851,11601,2.453411102294922
1591169088.699199,11681,2.224705457687378
1591169107.573666,11761,2.328927516937256
1591169126.230941,11841,2.3338441848754883
1591169146.357554,11921,2.5675275325775146
1591169164.939987,12001,2.2472546100616455
1591169183.939188,12081,2.3663415908813477
1591169202.825368,12161,2.8768465518951416
1591169221.299428,12241,2.6899073123931885
1591169240.423057,12321,2.9963369369506836
1591169258.851423,12401,3.141496181488037
1591169277.952229,12481,3.0308640003204346
1591169296.689325,12561,3.8838071823120117
1591169315.315736,12641,3.646880626678467
1591169334.311672,12721,3.8358757495880127
1591169352.998276,12801,4.216769218444824
1591169372.25644,12881,4.048450946807861
1591169391.860712,12961,4.1555938720703125
1591169410.499087,13041,4.971811294555664
1591169429.338351,13121,4.885335445404053
1591169448.355742,13201,4.952292442321777
1591169467.33794,13281,4.889995098114014
1591169485.930518,13361,5.162693977355957
1591169504.489118,13441,5.3753581047058105
1591169523.829064,13521,5.944501876831055
1591169542.888424,13601,5.928020000457764
1591169561.536436,13681,6.006929874420166
1591169580.418977,13761,6.2384138107299805
1591169599.211683,13841,6.534922122955322
1591169617.71864,13921,7.1679487228393555
1591169636.412926,14001,7.1045732498168945
1591169655.701899,14081,7.4081268310546875
1591169674.525905,14161,8.107049942016602
1591169693.771875,14241,7.981861591339111
1591169712.347505,14321,8.83853816986084
1591169731.502029,14401,8.731597900390625
1591169750.030819,14481,8.750383377075195
1591169769.028427,14561,8.918523788452148
1591169788.222024,14641,9.22909164428711
1591169807.202512,14721,9.393875122070312
1591169826.429777,14801,9.51082706451416
1591169844.955592,14881,10.622930526733398
1591169863.421708,14961,10.369882583618164
1591169882.43806,15041,10.882423400878906
1591169901.445716,15121,10.670682907104492
1591169919.816621,15201,11.117098808288574
1591169938.356219,15281,11.264019966125488
1591169957.240042,15361,11.441365242004395
1591169975.710753,15441,11.375783920288086
1591169994.563415,15521,11.775032997131348
1591170013.654108,15601,9.995914459228516
1591170032.300052,15681,9.435585975646973
1591170051.444223,15761,9.18940258026123
1591170070.286883,15841,10.766558647155762
1591170090.092832,15921,11.884263038635254
1591170108.627947,16001,11.673199653625488
1591170128.168836,16081,12.225628852844238
1591170146.530485,16161,12.38418197631836
1591170165.151305,16241,12.506940841674805
1591170183.809039,16321,12.609417915344238
1591170202.608325,16401,12.841410636901855
1591170221.111883,16481,12.895668029785156
1591170239.932626,16561,13.565078735351562
1591170258.892776,16641,13.343300819396973
1591170277.924853,16721,13.735333442687988
1591170296.398592,16801,13.845342636108398
1591170316.365945,16881,13.776205062866211
1591170335.40807,16961,14.079816818237305
1591170353.992975,17041,14.266312599182129
1591170373.174358,17121,14.577873229980469
1591170392.165856,17201,14.242598533630371
1591170410.81646,17281,14.566508293151855
1591170429.605191,17361,14.568503379821777
