Wall time,Step,Value
1591166351.159868,81,33.25041961669922
1591166369.678505,161,14.560868263244629
1591166387.866384,241,8.258254051208496
1591166406.378583,321,7.055789947509766
1591166425.457011,401,6.095250129699707
1591166444.082904,481,5.031739234924316
1591166463.469783,561,4.746979713439941
1591166481.843392,641,4.6664276123046875
1591166500.270835,721,4.631626129150391
1591166519.382427,801,4.11806058883667
1591166537.585539,881,4.080587387084961
1591166555.836767,961,3.9421677589416504
1591166574.461756,1041,3.964143753051758
1591166593.256082,1121,3.9285945892333984
1591166612.30983,1201,3.424367666244507
1591166630.561628,1281,3.4905812740325928
1591166649.043903,1361,3.3242201805114746
1591166667.597746,1441,3.2483556270599365
1591166686.682688,1521,3.4184257984161377
1591166705.810187,1601,3.279552936553955
1591166724.037546,1681,3.227083683013916
1591166742.445137,1761,3.0222301483154297
1591166760.996485,1841,2.638180732727051
1591166780.138696,1921,2.777928113937378
1591166798.474049,2001,2.6221871376037598
1591166820.741477,2081,2.3743178844451904
1591166839.750049,2161,2.195396661758423
1591166858.069025,2241,2.2020111083984375
1591166877.08441,2321,1.9893770217895508
1591166895.467938,2401,1.921924114227295
1591166913.629253,2481,1.884015679359436
1591166932.089162,2561,2.0899524688720703
1591166951.263044,2641,1.9421477317810059
1591166969.625666,2721,1.857389211654663
1591166987.990208,2801,1.846547245979309
1591167006.084973,2881,1.9417457580566406
1591167024.483085,2961,1.506004810333252
1591167043.196541,3041,1.5182400941848755
1591167063.073731,3121,1.5345803499221802
1591167082.371026,3201,1.7984999418258667
1591167100.64383,3281,1.6496671438217163
1591167119.137492,3361,1.6307703256607056
1591167137.958389,3441,1.169904112815857
1591167156.374814,3521,1.531053066253662
1591167174.485494,3601,1.5411807298660278
1591167193.408342,3681,1.4248361587524414
1591167212.085513,3761,1.0731093883514404
1591167230.89326,3841,1.267566204071045
1591167249.287617,3921,1.4852111339569092
1591167267.541383,4001,1.2599785327911377
1591167285.833547,4081,1.3804047107696533
1591167306.702704,4161,0.974324643611908
1591167325.583483,4241,1.1462193727493286
1591167344.11461,4321,1.027313232421875
1591167362.337198,4401,0.8094276189804077
1591167380.562622,4481,1.0992512702941895
1591167399.185341,4561,0.6093200445175171
1591167418.107248,4641,1.0104418992996216
1591167436.983338,4721,0.7180695533752441
1591167455.495712,4801,1.1273406744003296
1591167473.635568,4881,0.576311469078064
1591167492.642196,4961,0.6903818249702454
1591167511.228642,5041,0.9886394739151001
1591167529.176606,5121,1.3703646659851074
1591167547.629848,5201,0.7534134387969971
1591167565.972815,5281,0.7036993503570557
1591167585.551995,5361,0.7976675033569336
1591167603.811788,5441,0.6950371265411377
1591167622.153913,5521,0.7670193314552307
1591167640.89682,5601,0.7522099018096924
1591167659.6923,5681,0.8808975219726562
1591167678.3894,5761,0.6189283728599548
1591167696.858742,5841,0.8432445526123047
1591167715.064347,5921,0.6443073749542236
1591167733.052914,6001,0.7616518139839172
1591167751.752637,6081,0.8419219255447388
1591167770.312559,6161,0.9764384031295776
1591167789.413008,6241,0.5056670308113098
1591167807.527605,6321,0.49029281735420227
1591167826.948061,6401,0.7934862971305847
1591167845.340627,6481,0.651585042476654
1591167863.603126,6561,0.5441281795501709
1591167881.785018,6641,0.8027401566505432
1591167899.752609,6721,0.6799531579017639
1591167918.995875,6801,0.6316295266151428
1591167937.375973,6881,0.8532901406288147
1591167956.027647,6961,0.40648823976516724
1591167973.912136,7041,0.4899180829524994
1591167991.880051,7121,0.5540315508842468
1591168010.601162,7201,0.6144295930862427
1591168029.400934,7281,0.8784592747688293
1591168047.829321,7361,0.3524133563041687
1591168066.14812,7441,0.787548303604126
1591168084.165067,7521,0.5024647116661072
1591168103.080926,7601,0.8494357466697693
1591168121.096599,7681,0.6514092683792114
1591168139.5333,7761,0.4377495348453522
1591168157.830982,7841,0.6676110625267029
1591168176.48698,7921,0.4682559669017792
1591168194.817089,8001,2.5682857036590576
1591168212.781395,8081,2.651904821395874
1591168231.050942,8161,2.3002676963806152
1591168248.851866,8241,2.0334134101867676
1591168267.56718,8321,2.360103130340576
1591168285.85118,8401,1.7501918077468872
1591168303.973442,8481,1.6724084615707397
1591168321.838043,8561,1.6867743730545044
1591168339.835639,8641,1.7381691932678223
1591168358.481192,8721,1.4661811590194702
1591168376.758056,8801,1.6217236518859863
1591168395.241504,8881,1.5022525787353516
1591168413.695614,8961,1.51054048538208
1591168431.735069,9041,1.6243784427642822
